Time,X,Y,Direction,Down,Teleport,Jump,Combat
119.143,53,74,none,False,False,False,True
119.298,53,74,none,False,False,False,True
119.454,53,74,none,False,False,False,True
119.609,53,74,none,False,False,False,True
119.765,54,73,none,False,False,False,True
119.92,53,73,none,False,False,False,True
120.076,53,73,none,False,False,False,True
120.231,53,73,none,False,False,False,True
120.387,53,73,none,False,False,False,True
120.542,53,73,none,False,False,False,True
120.698,53,73,none,False,False,False,True
120.853,53,73,none,False,False,False,True
121.009,53,73,none,False,False,False,True
121.164,53,73,none,False,False,False,True
121.32,53,73,left,False,True,False,True
121.475,41,69,none,False,False,False,True
121.631,41,69,none,False,False,False,True
121.786,41,69,none,False,False,False,True
121.942,41,69,none,False,False,False,True
122.097,41,69,none,False,False,False,True
122.253,41,69,none,False,False,False,True
122.408,41,69,none,False,False,False,True
122.564,41,69,none,False,False,False,True
122.719,41,69,none,False,False,False,True
122.875,41,69,none,False,False,False,True
123.03,41,69,none,False,False,False,True
123.186,41,69,none,False,False,False,True
123.342,41,69,none,False,False,False,True
123.497,41,69,none,False,False,False,True
123.652,41,69,none,False,False,False,True
123.808,41,69,none,False,False,False,True
123.963,41,69,none,False,False,False,True
124.119,41,69,none,False,False,False,True
124.274,41,69,none,False,False,False,True
124.43,41,69,none,False,False,False,True
124.585,41,69,none,False,False,False,True
124.742,41,69,none,False,False,False,True
124.896,41,69,none,False,False,False,True
125.052,41,69,none,False,False,False,True
125.207,41,69,none,False,False,False,True
125.363,41,69,none,False,False,False,True
125.519,41,69,none,False,False,False,True
125.674,41,69,none,False,False,False,True
125.829,41,69,none,False,False,False,True
125.985,41,69,none,False,False,False,True
126.141,41,69,none,False,False,False,True
126.296,41,69,none,False,False,False,True
126.451,41,69,none,False,False,False,True
126.607,41,69,none,False,False,False,True
126.762,41,69,none,False,False,False,True
126.918,41,69,none,False,False,False,True
127.074,41,69,none,False,False,False,True
127.229,41,69,none,False,False,False,True
127.384,41,69,none,False,False,False,True
127.54,41,69,none,False,False,False,True
127.696,41,69,none,False,False,False,True
127.851,41,69,none,False,False,False,True
128.007,41,69,none,False,False,False,True
128.162,41,69,none,False,False,False,True
128.317,41,69,none,False,False,False,True
128.473,41,69,none,False,False,False,True
128.628,41,69,none,False,False,False,True
128.784,41,69,none,False,False,False,True
128.94,41,69,none,False,False,False,True
129.095,41,69,none,False,False,False,True
129.25,41,69,none,False,False,False,True
129.406,41,69,none,False,False,False,True
129.562,41,69,none,False,False,False,True
129.717,41,69,none,False,False,False,True
129.873,41,69,none,False,False,False,True
130.028,41,69,none,False,False,False,True
130.184,41,69,none,False,False,False,True
130.339,41,69,none,False,False,False,True
130.495,41,69,none,False,False,False,True
130.65,41,58,none,False,True,False,True
130.805,41,58,none,False,False,False,True
130.961,41,58,none,False,False,False,True
131.117,41,58,none,False,False,False,True
131.272,41,58,none,False,False,False,True
131.428,41,58,none,False,False,False,True
131.583,41,58,none,True,True,False,True
131.738,41,69,none,False,False,False,True
131.894,41,69,none,False,False,False,True
132.05,41,69,none,False,False,False,True
132.205,41,69,none,False,False,False,True
132.36,41,69,none,False,False,False,True
132.516,41,69,none,False,False,False,True
132.672,41,69,none,False,False,False,True
132.827,41,69,none,False,False,False,True
132.983,41,69,none,False,False,False,True
133.138,41,69,none,False,False,False,True
133.294,41,69,none,False,False,False,True
133.449,41,69,none,False,False,False,True
133.605,41,69,none,True,True,False,True
133.76,41,82,none,False,False,False,True
133.916,41,82,none,False,False,False,True
134.071,41,82,none,False,False,False,True
134.227,41,82,none,False,False,False,True
134.382,41,82,none,False,False,False,True
134.538,41,82,none,False,False,False,True
134.693,41,82,none,False,False,False,True
134.849,41,82,none,False,False,False,True
135.005,41,82,none,False,False,False,True
135.16,41,82,none,False,False,False,True
135.315,41,82,none,False,False,False,True
135.471,41,82,none,False,False,False,True
135.626,41,82,none,False,False,False,True
135.782,41,82,none,False,False,False,True
135.937,41,82,none,False,False,False,True
136.093,41,82,none,False,False,False,True
136.248,41,82,none,False,False,False,True
136.404,41,82,none,False,False,False,True
136.559,41,82,none,False,False,False,True
136.715,41,82,none,False,False,False,True
136.871,41,82,none,False,False,False,True
137.026,41,82,none,False,False,False,True
137.181,41,82,none,False,False,False,True
137.337,41,82,none,False,False,False,True
137.492,47,78,none,False,False,False,True
137.648,47,78,none,False,False,False,True
137.803,53,83,none,False,False,False,True
137.959,53,83,none,False,False,False,True
138.114,55,81,none,False,False,False,True
138.27,64,79,none,False,True,False,True
138.425,60,83,none,False,False,False,True
138.581,60,83,none,False,False,False,False
138.736,60,83,left,False,False,False,False
138.892,58,83,left,False,False,False,False
139.047,57,82,left,False,False,False,False
139.203,62,79,left,False,False,False,False
139.358,54,82,none,False,True,False,False
139.514,54,74,none,False,False,False,False
139.669,54,74,none,False,False,False,True
139.825,54,74,none,False,False,False,True
139.981,54,74,none,False,False,False,True
140.136,54,74,none,False,False,False,True
140.291,54,74,none,False,False,False,True
140.447,54,74,none,False,False,False,True
140.602,54,74,none,False,False,False,True
140.758,56,72,none,False,False,False,True
140.913,61,76,none,False,False,False,True
141.069,63,80,none,False,False,False,False
141.224,65,83,left,False,True,False,False
141.38,55,83,none,False,False,False,False
141.535,55,83,none,False,False,False,False
141.691,55,83,none,False,False,False,False
141.847,53,74,none,False,False,False,False
142.002,53,74,none,False,False,False,True
142.158,53,74,none,False,False,False,True
142.313,53,74,none,False,False,False,True
142.468,53,74,none,False,False,False,True
142.624,53,74,none,False,False,False,True
142.779,53,74,none,False,False,False,True
142.935,53,74,none,False,False,False,True
143.091,53,74,none,False,False,False,True
143.251,53,74,none,False,False,False,True
143.407,53,74,none,False,False,False,True
143.563,53,74,none,False,False,False,True
143.718,53,74,none,False,False,False,True
143.873,53,74,none,False,False,False,True
144.029,53,74,none,False,False,False,True
144.185,53,74,none,False,False,False,True
144.34,53,74,none,False,False,False,True
144.496,53,74,none,False,False,False,True
144.651,53,74,none,False,False,False,True
144.807,53,74,none,False,False,False,True
144.962,53,74,none,False,False,False,True
145.118,53,74,none,False,False,False,True
145.273,53,74,none,False,False,False,True
145.429,53,74,none,False,False,False,True
145.584,53,74,none,False,False,False,True
145.74,53,74,none,False,False,False,True
145.896,53,74,left,False,False,False,True
146.051,41,69,left,False,False,False,True
146.206,41,69,none,False,False,False,True
146.362,41,69,none,False,False,False,True
146.518,41,69,none,False,False,False,True
146.672,41,69,none,False,False,False,True
146.828,41,69,none,False,False,False,True
146.983,41,69,none,False,False,False,True
147.139,41,69,none,False,False,False,True
147.295,41,69,none,False,False,False,True
147.45,41,69,none,False,False,False,True
147.605,41,69,none,False,False,False,True
147.761,41,69,none,False,False,False,True
147.917,41,69,none,False,False,False,True
148.072,41,69,none,False,False,False,True
148.228,41,69,none,False,False,False,True
148.383,41,69,none,False,False,False,True
148.539,41,69,none,False,False,False,True
148.694,41,69,none,False,False,False,True
148.85,41,69,none,False,False,False,True
149.005,41,69,none,False,False,False,True
149.161,41,69,none,False,False,False,True
149.317,41,69,none,False,False,False,True
149.472,41,69,none,False,False,False,True
149.627,41,69,none,False,False,False,True
149.783,41,69,none,False,False,False,True
149.938,41,69,none,False,False,False,True
150.094,41,69,none,False,False,False,True
150.249,41,69,none,False,False,False,True
150.405,41,69,none,False,False,False,True
150.561,41,69,none,False,False,False,True
150.716,41,69,none,False,False,False,True
150.871,41,69,none,False,False,False,True
151.027,41,69,none,False,False,False,True
151.183,41,69,none,False,False,False,True
151.338,41,69,none,False,False,False,True
151.499,41,69,none,False,False,False,True
151.655,41,69,none,False,False,False,True
151.81,41,69,none,False,True,False,True
151.965,41,58,none,False,False,False,True
152.121,41,58,none,False,False,False,True
152.276,41,58,none,False,False,False,True
152.432,41,58,none,False,False,False,True
152.587,41,58,none,False,False,False,True
152.743,41,58,none,False,False,False,True
152.899,41,58,none,False,False,False,True
153.054,41,58,none,False,False,False,True
153.209,41,58,none,False,False,False,True
153.365,41,58,none,False,False,False,True
153.521,41,58,none,True,True,False,True
153.676,41,69,none,False,False,False,True
153.831,41,69,none,False,False,False,True
153.987,41,69,none,False,False,False,True
154.142,41,69,none,False,False,False,True
154.298,41,69,none,False,False,False,True
154.453,41,69,none,False,False,False,True
154.609,41,69,none,False,False,False,True
154.764,41,69,none,False,False,False,True
154.92,41,69,none,False,False,False,True
155.076,41,69,none,False,False,False,True
155.231,41,69,none,False,False,False,True
155.386,41,69,none,False,False,False,True
155.542,41,69,none,True,True,False,True
155.698,43,81,none,False,False,False,True
155.853,44,83,none,False,False,False,True
156.009,47,83,none,False,False,False,True
156.164,47,83,none,False,False,False,True
156.32,47,83,none,False,False,False,True
156.475,47,83,none,False,False,False,True
156.631,47,83,none,False,False,False,True
156.786,47,83,left,False,False,False,False
156.942,47,83,left,False,False,False,False
157.097,47,82,left,False,False,False,False
157.253,50,82,left,False,False,False,False
157.408,52,83,left,False,False,False,False
157.564,50,83,left,False,False,False,False
157.719,49,83,left,False,False,False,False
157.875,49,83,left,False,False,False,False
158.03,45,82,left,False,False,False,False
158.185,43,82,left,False,False,False,True
158.341,42,82,none,False,True,False,True
158.496,54,82,none,False,False,False,False
158.652,54,82,none,False,False,False,False
158.807,54,82,none,False,True,False,False
158.963,54,82,none,False,True,False,False
159.119,55,77,none,False,False,False,False
159.274,55,77,left,False,False,False,False
159.43,55,77,left,False,False,False,False
159.585,53,77,none,False,False,False,False
159.741,52,69,none,False,True,False,False
159.896,56,69,none,False,False,False,False
160.052,58,70,none,False,False,False,False
160.207,63,79,left,False,False,False,False
160.363,64,83,left,False,False,False,False
160.518,62,83,left,False,False,False,False
160.674,61,83,left,False,False,False,False
160.829,58,83,left,False,False,False,False
160.985,57,82,left,False,False,False,False
161.14,56,82,left,False,False,False,False
161.295,55,82,left,False,False,False,False
161.451,54,83,none,False,False,False,False
161.607,54,83,none,False,False,False,False
161.762,54,83,right,False,False,False,False
161.917,54,83,left,False,False,False,False
162.073,55,82,none,False,True,False,False
162.229,54,76,none,False,False,False,False
162.384,57,77,none,False,False,False,True
162.54,-1,-1,none,False,False,False,True
162.696,-1,-1,none,False,False,False,True
162.851,-1,-1,none,False,False,False,True
163.007,-1,-1,none,False,False,False,True
163.162,-1,-1,none,False,False,False,True
163.317,-1,-1,none,False,False,False,True
163.473,-1,-1,none,False,False,False,True
163.629,-1,-1,none,False,False,False,True
163.784,-1,-1,none,False,False,False,True
163.939,-1,-1,none,False,False,False,True
164.095,-1,-1,none,False,False,False,True
164.25,-1,-1,none,False,False,False,True
164.406,52,77,none,False,False,False,True
164.561,54,77,none,False,False,False,True
164.716,54,77,none,False,False,False,True
164.872,54,77,none,False,False,False,True
165.028,54,77,none,False,False,False,False
165.183,54,77,none,False,False,False,False
165.339,54,76,none,False,False,True,True
165.494,52,71,none,False,False,False,True
165.65,52,71,none,False,False,False,True
165.806,50,76,none,False,False,False,True
165.961,49,81,none,False,False,False,False
166.116,49,83,none,False,False,False,False
166.272,49,83,right,False,False,False,False
166.428,50,83,left,False,False,False,False
166.583,51,83,none,False,True,False,False
166.738,51,83,none,False,False,False,False
166.894,51,83,right,False,False,False,False
167.05,53,81,left,False,False,False,False
167.205,55,81,left,False,False,False,False
167.36,54,83,left,False,False,False,False
167.516,54,83,none,False,False,False,False
167.672,53,82,none,False,True,False,False
167.827,54,74,none,False,False,False,False
167.983,54,74,none,False,False,False,True
168.138,54,74,none,False,False,False,True
168.293,54,74,none,False,False,False,True
168.449,54,74,none,False,False,False,True
168.604,54,74,none,False,False,False,True
168.76,54,74,none,False,False,False,True
168.917,54,74,none,False,False,False,True
169.071,54,74,none,False,False,False,True
169.227,56,72,none,False,False,False,True
169.382,58,73,none,False,False,False,True
169.537,63,80,none,False,False,False,True
169.693,65,83,none,False,False,False,True
169.848,65,83,none,False,False,False,True
170.004,65,83,none,False,False,False,True
170.16,65,83,none,False,False,False,True
170.315,65,83,none,False,False,False,False
170.471,65,83,none,False,False,False,False
170.627,65,83,left,False,False,False,False
170.782,68,80,left,False,False,False,False
170.937,74,84,left,False,False,False,False
171.093,67,83,left,False,False,False,False
171.248,66,83,left,False,False,False,False
171.403,65,83,left,False,False,False,False
171.559,65,83,left,False,False,False,False
171.714,63,83,left,False,False,False,False
171.87,61,83,left,False,False,False,False
172.025,59,83,left,False,False,False,False
172.182,59,82,left,False,False,False,False
172.337,61,82,left,False,False,False,False
172.492,61,83,left,False,False,False,False
172.647,58,83,left,False,False,False,False
172.803,57,82,left,False,False,False,False
172.959,60,79,left,False,False,False,False
173.114,60,79,left,False,False,False,False
173.269,57,79,none,False,True,False,False
173.425,53,74,none,False,False,False,True
173.581,53,74,none,False,False,False,True
173.736,53,74,none,False,False,False,True
173.891,53,74,none,False,False,False,True
174.047,53,74,none,False,False,False,True
174.203,53,74,none,False,False,False,True
174.358,53,74,none,False,False,False,True
174.514,53,74,none,False,False,False,True
174.669,53,74,none,False,False,False,True
174.825,53,74,none,False,False,False,True
174.981,53,74,none,False,False,False,True
175.136,53,74,none,False,False,False,True
175.291,53,74,none,False,False,False,True
175.447,53,74,none,False,False,False,True
175.602,53,74,none,False,False,False,True
175.758,53,74,none,False,False,False,True
175.913,53,74,none,False,False,False,True
176.068,53,74,none,False,False,False,True
176.224,53,74,none,False,False,False,True
176.38,53,74,none,False,False,False,True
176.535,53,74,none,False,False,False,True
176.691,53,74,none,False,False,False,True
176.846,53,74,none,False,False,False,True
177.002,53,74,none,False,False,False,True
177.157,53,74,none,False,False,False,True
177.313,53,74,none,False,False,False,True
177.468,53,74,none,False,False,False,True
177.624,53,74,none,False,False,False,True
177.779,53,74,none,False,False,False,True
177.935,53,74,none,False,False,False,True
178.09,53,74,none,False,False,False,True
178.246,53,74,none,False,False,False,True
178.401,53,74,none,False,False,False,True
178.557,53,74,none,False,False,False,True
178.712,53,74,none,False,False,False,True
178.868,53,74,none,False,False,False,True
179.023,53,74,none,False,False,False,True
179.179,53,74,none,False,False,False,True
179.334,40,69,left,False,False,False,False
179.49,45,69,none,False,False,False,False
179.645,46,69,none,False,False,False,True
179.801,46,69,none,False,False,False,True
179.956,46,69,none,False,False,False,True
180.113,46,69,none,False,False,False,True
180.267,46,69,none,False,False,False,True
180.423,46,69,none,False,False,False,True
180.579,46,69,none,False,False,False,True
180.734,46,69,none,False,False,False,True
180.889,46,69,none,False,False,False,False
181.045,46,69,left,False,False,False,False
181.2,46,69,left,False,False,False,False
181.356,46,69,left,False,False,False,False
181.511,46,69,left,False,False,False,False
181.667,46,69,left,False,False,False,False
181.823,46,69,left,False,False,False,False
181.978,46,69,left,False,False,False,False
182.133,44,69,left,False,False,False,False
182.289,43,69,left,False,False,False,False
182.444,41,69,none,False,True,False,False
182.6,40,58,none,False,False,False,True
182.755,40,58,none,False,False,False,True
182.912,40,58,none,False,False,False,True
183.067,40,58,none,False,False,False,True
183.222,40,58,none,False,False,False,True
183.377,40,58,none,False,False,False,True
183.533,40,58,none,False,False,False,True
183.689,40,58,none,False,False,False,True
183.844,40,58,none,False,False,False,True
184.0,40,58,none,False,False,False,True
184.155,40,58,none,False,False,False,True
184.31,40,58,none,False,False,False,True
184.466,40,58,none,False,False,False,True
184.621,40,58,none,False,False,False,True
184.777,40,58,none,False,False,False,True
184.932,40,58,none,False,False,False,True
185.088,40,58,none,False,False,False,True
185.243,40,58,none,False,False,False,True
185.399,40,58,none,False,False,False,True
185.555,40,58,none,False,False,False,True
185.71,40,58,none,False,False,False,True
185.866,40,58,none,False,False,False,True
186.021,40,58,none,False,False,False,True
186.177,40,58,none,False,False,False,True
186.332,40,58,none,False,False,False,True
186.488,40,58,none,False,False,False,True
186.643,40,69,none,True,True,False,False
186.799,40,69,none,False,False,False,True
186.954,40,69,none,False,False,False,True
187.109,40,69,none,False,False,False,True
187.265,40,69,none,False,False,False,True
187.42,40,69,none,False,False,False,True
187.576,40,69,none,False,False,False,True
187.732,40,69,none,False,False,False,True
187.887,40,69,none,False,False,False,True
188.043,40,69,none,False,False,False,True
188.199,40,69,none,False,False,False,True
188.354,40,69,none,False,False,False,True
188.509,40,69,none,False,False,False,True
188.665,40,69,none,False,False,False,True
188.825,40,69,none,False,False,False,True
188.981,40,69,none,False,False,False,True
189.137,40,69,none,False,False,False,True
189.292,40,69,none,False,False,False,True
189.448,40,69,none,False,False,False,True
189.603,40,69,none,False,False,False,True
189.759,40,69,none,False,False,False,True
189.914,40,69,none,False,False,False,True
190.07,40,69,none,False,False,False,True
190.225,40,69,none,False,False,False,True
190.381,40,69,none,False,False,False,True
190.536,40,69,none,False,False,False,True
190.692,40,69,none,False,False,False,True
190.847,40,69,none,False,False,False,False
191.003,40,69,none,False,False,False,True
191.159,40,69,none,False,False,False,True
191.314,40,69,none,False,False,False,True
191.469,40,69,none,False,False,False,True
191.625,40,69,none,False,False,False,True
191.78,40,69,none,False,False,False,True
191.936,40,69,none,False,False,False,True
192.092,40,69,none,False,False,False,True
192.247,40,69,none,False,False,False,True
192.403,40,69,none,False,False,False,False
192.558,40,69,none,False,False,False,False
192.741,40,69,none,False,False,False,False
192.897,40,69,none,False,False,False,False
193.052,40,69,none,False,False,False,False
193.208,40,69,none,False,False,False,False
193.363,40,69,none,False,False,False,False
193.518,40,69,none,False,False,False,True
193.675,40,69,none,False,False,False,True
193.83,40,69,none,False,False,False,False
193.985,40,69,none,False,False,False,False
194.141,40,69,none,False,False,False,False
194.296,40,69,none,False,False,False,True
194.451,40,69,none,False,False,False,True
194.607,40,69,none,False,False,False,True
194.763,38,83,none,True,True,False,False
194.918,44,80,none,False,False,False,True
195.074,47,82,none,False,False,False,True
195.229,47,82,none,False,False,False,True
195.385,47,82,none,False,False,False,True
195.54,47,82,none,False,False,False,True
195.696,47,82,none,False,False,False,True
195.851,47,82,none,False,False,False,True
196.007,47,82,none,False,False,False,True
196.162,47,82,none,False,False,False,True
196.318,47,82,none,False,False,False,True
196.473,49,81,none,False,False,False,True
196.629,53,83,none,False,False,False,True
196.784,53,83,none,False,False,False,False
196.941,53,83,none,False,False,False,False
197.095,53,83,none,False,False,False,False
197.251,53,83,none,False,False,False,False
197.406,53,83,none,False,True,False,False
197.562,39,83,none,False,False,False,False
197.717,39,83,none,False,False,False,False
197.873,39,83,none,False,False,False,False
198.028,39,83,none,False,False,False,False
198.184,40,82,none,False,False,False,False
198.339,40,82,left,False,False,False,False
198.495,40,82,left,False,False,False,False
198.65,38,82,left,False,False,False,False
198.805,36,83,right,False,False,False,False
198.962,35,83,right,False,False,False,False
199.117,42,79,right,False,False,False,False
199.272,38,83,right,False,False,False,False
199.428,47,78,right,False,False,False,False
199.584,41,81,left,False,False,False,False
199.739,46,82,left,False,False,False,False
199.895,46,83,right,False,False,False,False
200.055,45,81,right,False,False,False,False
200.211,46,82,right,False,False,False,False
200.366,48,83,right,False,False,False,False
200.522,49,83,right,False,False,False,False
200.677,52,83,right,False,False,False,False
200.833,53,83,none,False,True,False,False
200.989,53,74,none,False,False,False,False
201.144,53,74,none,False,False,False,True
201.3,53,74,none,False,False,False,True
201.455,53,74,none,False,False,False,True
201.61,53,74,none,False,False,False,True
201.766,53,74,none,False,False,False,True
201.921,53,74,none,False,False,False,False
202.077,57,73,none,False,False,False,True
202.232,61,77,none,False,False,False,True
202.388,66,82,none,False,False,False,False
202.543,66,83,left,False,False,False,False
202.699,66,83,left,False,False,False,False
202.854,66,83,left,False,True,False,False
203.01,52,83,none,False,False,False,False
203.165,52,83,none,False,False,False,False
203.321,52,83,none,False,False,False,False
203.477,52,83,right,False,False,False,False
203.632,53,83,right,False,False,False,False
203.787,55,82,left,False,False,False,False
203.943,55,82,left,False,False,False,False
204.099,53,83,left,False,False,False,False
204.254,52,83,none,False,False,False,False
204.409,51,82,none,False,False,False,False
204.565,51,82,none,False,False,False,False
204.72,51,83,right,False,False,False,False
204.876,51,83,right,False,False,False,False
205.032,56,81,left,False,False,False,False
205.187,57,82,left,False,False,False,False
205.342,57,82,left,False,False,False,False
205.498,55,83,left,False,False,False,False
205.653,53,81,none,False,False,False,False
205.81,53,74,none,False,True,False,False
205.965,53,73,none,False,False,False,True
206.12,53,73,none,False,False,False,True
206.276,54,73,none,False,False,False,True
206.431,53,74,none,False,False,False,True
206.586,54,74,none,False,False,False,True
206.742,53,74,none,False,False,False,True
206.898,53,74,none,False,False,False,True
207.053,53,74,none,False,False,False,True
207.209,53,74,none,False,False,False,True
207.364,53,74,none,False,False,False,True
207.519,53,74,none,False,False,False,True
207.675,53,74,none,False,False,False,True
207.831,53,74,none,False,False,False,True
207.986,53,74,none,False,False,False,True
208.141,53,74,none,False,False,False,True
208.297,53,74,none,False,False,False,True
208.452,53,74,none,False,False,False,True
208.608,53,74,none,False,False,False,True
208.764,53,74,none,False,False,False,True
208.919,53,74,none,False,False,False,True
209.075,53,74,none,False,False,False,True
209.23,53,74,none,False,False,False,True
209.386,53,74,left,False,True,False,True
209.542,41,69,none,False,False,False,True
209.696,44,68,none,False,False,False,True
209.852,46,69,none,False,False,False,True
210.008,48,69,none,False,False,False,True
210.163,48,69,none,False,False,False,True
210.319,48,69,none,False,False,False,True
210.474,48,69,none,False,False,False,True
210.63,48,69,none,False,False,False,True
210.785,48,69,left,False,True,False,True
210.941,36,69,none,False,False,False,True
211.096,36,69,none,False,False,False,True
211.252,38,68,none,False,False,False,True
211.407,42,69,none,False,False,False,True
211.563,42,69,none,False,False,False,True
211.718,42,69,none,False,False,False,True
211.874,42,69,none,False,False,False,True
212.029,42,69,none,False,False,False,True
212.185,42,69,none,False,False,False,True
212.34,42,69,none,False,False,False,True
212.496,42,69,none,False,False,False,True
212.651,42,69,left,False,True,False,True
212.807,30,69,none,False,False,False,True
212.962,30,69,none,False,False,False,True
213.118,30,69,none,False,False,False,True
213.275,30,69,none,False,False,False,True
213.429,30,69,none,False,False,False,True
213.584,30,69,none,False,False,False,True
213.74,30,69,none,False,False,False,True
213.896,30,69,none,False,False,False,True
214.051,30,69,none,False,False,False,True
214.206,30,69,none,False,False,False,True
214.362,30,69,none,False,False,False,True
214.517,30,69,none,False,False,False,True
214.673,30,69,none,False,False,False,True
214.828,30,58,none,False,False,False,True
214.984,30,58,none,False,False,False,False
215.14,30,58,none,False,False,False,False
215.295,30,58,right,False,False,False,False
215.45,30,58,right,False,False,False,False
215.606,30,58,right,False,False,False,False
215.761,32,58,right,False,False,False,True
215.917,32,58,right,False,False,False,True
216.072,32,58,right,False,False,False,True
216.228,32,58,none,False,False,False,True
216.384,32,58,none,True,False,False,False
216.54,32,58,none,True,True,False,False
216.694,33,69,none,True,False,False,True
216.85,33,69,none,False,False,False,True
217.006,33,69,none,False,False,False,True
217.161,33,69,none,False,False,False,True
217.316,33,69,none,False,False,False,True
217.472,33,69,none,False,False,False,True
217.627,33,69,none,False,False,False,True
217.783,33,69,none,False,False,False,True
217.938,33,69,none,False,False,False,True
218.094,33,69,none,False,False,False,True
218.249,33,69,none,False,False,False,True
218.405,33,69,none,False,False,False,True
218.561,33,69,none,False,False,False,True
218.716,33,69,none,False,False,False,True
218.872,33,69,none,False,False,False,True
219.027,33,69,none,False,False,False,True
219.182,33,69,none,False,False,False,True
219.338,33,69,none,False,False,False,True
219.493,33,69,none,False,False,False,True
219.649,33,69,none,False,False,False,True
219.805,35,68,none,False,False,False,True
219.96,38,68,none,False,False,False,True
220.116,40,69,none,False,False,False,True
220.271,40,69,none,False,False,False,True
220.426,40,69,none,False,False,False,True
220.582,40,70,none,False,False,False,True
220.738,40,69,none,False,False,False,True
220.893,40,69,none,False,False,False,True
221.048,40,69,none,False,False,False,True
221.204,40,70,none,False,False,False,True
221.36,40,69,none,False,False,False,True
221.515,40,69,none,False,False,False,True
221.67,40,69,none,False,False,False,True
221.826,39,69,none,True,True,False,False
221.981,39,82,none,False,False,False,True
222.137,39,82,none,False,False,False,True
222.292,39,82,none,False,False,False,True
222.448,39,82,none,False,False,False,True
222.604,39,82,none,False,False,False,False
222.759,39,82,none,False,False,False,True
222.914,39,82,none,False,False,False,False
223.07,52,83,none,False,False,False,True
223.225,56,82,none,False,False,False,True
223.382,57,82,none,False,False,False,True
223.537,57,82,none,False,False,False,False
223.692,57,82,left,False,False,False,False
223.848,57,82,left,False,False,False,False
224.003,57,82,left,False,False,False,False
224.159,57,82,left,False,False,False,False
224.314,57,82,left,False,False,False,False
224.47,56,82,left,False,False,False,False
224.625,56,82,left,False,False,False,False
224.781,58,82,left,False,False,False,False
224.936,57,82,left,False,False,False,False
225.092,56,82,left,False,False,False,False
225.247,55,82,none,False,False,False,False
225.403,55,83,none,False,True,False,False
225.558,53,74,none,False,False,False,True
225.714,53,74,none,False,False,False,True
225.869,53,74,none,False,False,False,True
226.025,53,74,none,False,False,False,True
226.181,53,74,none,False,False,False,True
226.336,53,74,none,False,False,False,True
226.491,53,74,none,False,False,False,True
226.647,53,74,none,False,False,False,True
226.803,53,74,none,False,False,False,True
226.958,53,74,none,False,False,False,True
227.113,53,74,none,False,False,False,True
227.269,53,74,none,False,False,False,True
227.424,53,74,none,False,False,False,True
227.58,53,74,none,False,False,False,True
227.736,53,74,none,False,False,False,True
227.891,53,74,none,False,False,False,True
228.046,53,74,none,False,False,False,True
228.202,53,74,none,False,False,False,True
228.357,53,74,none,False,False,False,True
228.513,53,74,none,False,False,False,True
228.668,53,74,none,False,False,False,True
228.824,53,74,none,False,False,False,True
228.979,53,74,none,False,False,False,True
229.135,53,74,none,False,False,False,True
229.29,53,74,none,False,False,False,True
229.446,53,74,none,False,False,False,True
229.601,53,74,none,False,False,False,True
229.757,53,74,none,False,False,False,True
229.912,53,74,none,False,False,False,True
230.068,53,74,none,False,False,False,True
230.224,53,74,none,False,False,False,True
230.379,52,73,none,False,False,False,True
230.534,52,74,none,False,False,False,True
230.69,53,74,none,False,False,False,True
230.846,53,74,none,False,False,False,True
231.001,53,74,none,False,False,False,True
231.157,53,74,none,False,False,False,True
231.312,53,74,none,False,False,False,True
231.467,53,74,none,False,False,False,True
231.623,53,74,none,False,False,False,True
231.778,53,74,none,False,False,False,True
231.934,53,74,none,False,False,False,True
232.09,53,74,none,False,False,False,True
232.245,53,74,none,False,False,False,True
232.4,53,74,none,False,False,False,True
232.556,53,74,none,False,False,False,True
232.712,53,74,none,False,False,False,True
232.867,53,74,none,False,False,False,True
233.022,53,74,none,False,False,False,True
233.178,53,74,none,False,False,False,True
233.334,53,74,none,False,False,False,True
233.489,53,74,none,False,False,False,True
233.645,53,74,none,False,False,False,True
233.8,53,74,none,False,False,False,True
233.956,53,74,none,False,False,False,True
234.111,53,74,none,False,False,False,True
234.266,53,74,none,False,False,False,True
234.422,53,74,none,False,False,False,True
234.577,53,74,none,False,False,False,True
234.733,53,74,none,False,False,False,True
234.888,53,74,none,False,False,False,True
235.044,53,74,none,False,False,False,True
235.199,53,74,none,False,False,False,True
235.355,53,74,none,False,False,False,True
235.51,53,74,none,False,False,False,True
235.666,53,74,none,False,False,False,True
235.822,53,74,none,False,False,False,True
235.977,53,74,none,False,False,False,True
236.133,53,74,left,False,True,False,True
236.288,40,69,none,False,False,False,True
236.444,40,69,none,False,False,False,True
236.599,40,69,none,False,False,False,True
236.755,40,69,none,False,False,False,True
236.91,40,69,none,False,False,False,True
237.065,40,69,none,False,False,False,True
237.221,40,69,none,False,False,False,True
237.377,40,69,none,False,False,False,True
237.532,40,69,none,False,False,False,True
237.687,40,69,none,False,False,False,True
237.843,40,69,none,False,False,False,True
237.999,40,69,none,False,False,False,True
238.154,40,69,none,False,False,False,True
238.31,40,69,none,False,False,False,True
238.465,40,69,none,False,False,False,True
238.621,40,69,none,False,False,False,True
238.776,40,69,none,False,False,False,True
238.932,40,69,none,False,False,False,True
239.087,40,69,none,False,False,False,True
239.243,40,69,none,False,False,False,True
239.399,40,69,none,False,False,False,True
